Time	Channel1	Channel2	Channel3
4.948849268E+6	1.013949E+0	4.157945E-1	-3.930849E+0
4.948849367E+6	1.012976E+0	4.161188E-1	-3.826400E+0
4.948849467E+6	1.013624E+0	4.167676E-1	-3.716437E+0
4.948849567E+6	1.015246E+0	4.164432E-1	-3.602906E+0
4.948849667E+6	1.014273E+0	4.157945E-1	-3.486131E+0
4.948849767E+6	1.014922E+0	4.148213E-1	-3.366112E+0
4.948849868E+6	1.016220E+0	4.148213E-1	-3.242849E+0
4.948849966E+6	1.014922E+0	4.135238E-1	-3.116018E+0
4.948850067E+6	1.013300E+0	4.144969E-1	-2.986268E+0
4.948850168E+6	1.013624E+0	4.141726E-1	-2.853923E+0
4.948850268E+6	1.013624E+0	4.138482E-1	-2.718010E+0
4.948850367E+6	1.012651E+0	4.141726E-1	-2.578853E+0
4.948850468E+6	1.011678E+0	4.135238E-1	-2.438722E+0
4.948850568E+6	1.012327E+0	4.135238E-1	-2.295348E+0
4.948850667E+6	1.010056E+0	4.135238E-1	-2.150028E+0
4.948850768E+6	1.008759E+0	4.131994E-1	-2.003410E+0
4.948850867E+6	1.010381E+0	4.135238E-1	-1.854521E+0
4.948850967E+6	1.011029E+0	4.125507E-1	-1.702713E+0
4.948851067E+6	1.011029E+0	4.112532E-1	-1.549283E+0
4.948851167E+6	1.013300E+0	4.115775E-1	-1.394556E+0
4.948851268E+6	1.015895E+0	4.119019E-1	-1.237558E+0
4.948851368E+6	1.017193E+0	4.115775E-1	-1.079262E+0
4.948851467E+6	1.019788E+0	4.115775E-1	-9.232364E-1
4.948851567E+6	1.023356E+0	4.106044E-1	-7.626698E-1
4.948851668E+6	1.023031E+0	4.109288E-1	-6.027519E-1
4.948851767E+6	1.023680E+0	4.106044E-1	-4.425095E-1
4.948851867E+6	1.024329E+0	4.096313E-1	-2.816182E-1
4.948851967E+6	1.024653E+0	4.102800E-1	-1.207269E-1
4.948852069E+6	1.024005E+0	4.099557E-1	3.951579E-2
4.948852168E+6	1.021734E+0	4.102800E-1	1.997585E-1
4.948852267E+6	1.021085E+0	4.106044E-1	3.606501E-1
4.948852367E+6	1.021085E+0	4.112532E-1	5.208931E-1
4.948852467E+6	1.021410E+0	4.112532E-1	6.808117E-1
4.948852567E+6	1.021085E+0	4.112532E-1	8.404061E-1
4.948852667E+6	1.022058E+0	4.119019E-1	1.000001E+0
4.948852767E+6	1.024329E+0	4.131994E-1	1.157324E+0
4.948852867E+6	1.024653E+0	4.141726E-1	1.313675E+0
4.948852968E+6	1.026924E+0	4.151457E-1	1.469378E+0
4.948853067E+6	1.029195E+0	4.151457E-1	1.624107E+0
4.948853168E+6	1.028870E+0	4.151457E-1	1.776241E+0
4.948853267E+6	1.029843E+0	4.154701E-1	1.926753E+0
4.948853366E+6	1.030817E+0	4.154701E-1	2.074671E+0
4.948853467E+6	1.028222E+0	4.157945E-1	2.221615E+0
4.948853567E+6	1.028546E+0	4.151457E-1	2.364992E+0
4.948853666E+6	1.029195E+0	4.144969E-1	2.507719E+0
4.948853768E+6	1.029519E+0	4.135238E-1	2.646879E+0
4.948853866E+6	1.030817E+0	4.122263E-1	2.784417E+0
4.948853968E+6	1.031465E+0	4.115775E-1	2.918062E+0
4.948854068E+6	1.030492E+0	4.115775E-1	3.048788E+0
4.948854168E+6	1.031141E+0	4.115775E-1	3.177243E+0
4.948854266E+6	1.031141E+0	4.122263E-1	3.302455E+0
4.948854366E+6	1.032114E+0	4.119019E-1	3.424423E+0
4.948854467E+6	1.033087E+0	4.115775E-1	3.542823E+0
4.948854567E+6	1.032114E+0	4.109288E-1	3.657330E+0
4.948854668E+6	1.031790E+0	4.109288E-1	3.768593E+0
4.948854767E+6	1.031790E+0	4.109288E-1	3.876613E+0
4.948854867E+6	1.032438E+0	4.106044E-1	3.980740E+0
4.948854967E+6	1.036007E+0	4.106044E-1	4.080650E+0
4.948855066E+6	1.038602E+0	4.119019E-1	4.176343E+0
4.948855167E+6	1.041521E+0	4.109288E-1	4.268144E+0
4.948855268E+6	1.043792E+0	4.112532E-1	4.355728E+0
4.948855367E+6	1.045089E+0	4.106044E-1	4.439743E+0
4.948855467E+6	1.044116E+0	4.109288E-1	4.518245E+0
4.948855567E+6	1.044441E+0	4.106044E-1	4.592529E+0
4.948855669E+6	1.045089E+0	4.109288E-1	4.661947E+0
4.948855767E+6	1.042819E+0	4.115775E-1	4.727148E+0
4.948855868E+6	1.043792E+0	4.112532E-1	4.787808E+0
4.948855967E+6	1.045089E+0	4.109288E-1	4.843278E+0
4.948856066E+6	1.044765E+0	4.112532E-1	4.894856E+0
4.948856168E+6	1.046711E+0	4.112532E-1	4.941891E+0
4.948856267E+6	1.048009E+0	4.122263E-1	4.983413E+0
4.948856366E+6	1.048982E+0	4.125507E-1	5.020717E+0
4.948856468E+6	1.049631E+0	4.131994E-1	5.052183E+0
4.948856567E+6	1.050928E+0	4.131994E-1	5.078458E+0
4.948856667E+6	1.051577E+0	4.138482E-1	5.099867E+0
4.948856768E+6	1.051577E+0	4.119019E-1	5.115762E+0
4.948856867E+6	1.051252E+0	4.115775E-1	5.127440E+0
4.948856967E+6	1.051252E+0	4.109288E-1	5.133603E+0
4.948857068E+6	1.050928E+0	4.099557E-1	5.134901E+0
4.948857167E+6	1.050279E+0	4.096313E-1	5.131657E+0
4.948857267E+6	1.049955E+0	4.096313E-1	5.123223E+0
4.948857366E+6	1.049306E+0	4.093069E-1	5.108950E+0
4.948857467E+6	1.047036E+0	4.096313E-1	5.090136E+0
4.948857568E+6	1.046387E+0	4.093069E-1	5.066455E+0
4.948857667E+6	1.045089E+0	4.096313E-1	5.037910E+0
4.948857767E+6	1.043143E+0	4.093069E-1	5.004173E+0
4.948857867E+6	1.041845E+0	4.093069E-1	4.965247E+0
4.948857966E+6	1.040224E+0	4.089825E-1	4.921780E+0
4.948858066E+6	1.039575E+0	4.080094E-1	4.872797E+0
4.948858169E+6	1.039575E+0	4.070362E-1	4.819923E+0
4.948858266E+6	1.040548E+0	4.070362E-1	4.762506E+0
4.948858367E+6	1.039899E+0	4.073606E-1	4.699900E+0
4.948858466E+6	1.039250E+0	4.086581E-1	4.632104E+0
4.948858568E+6	1.038602E+0	4.089825E-1	4.560090E+0
4.948858667E+6	1.037953E+0	4.106044E-1	4.483860E+0
4.948858767E+6	1.036655E+0	4.099557E-1	4.402439E+0
4.948858867E+6	1.035682E+0	4.102800E-1	4.316802E+0
4.948858968E+6	1.034060E+0	4.099557E-1	4.227921E+0
4.948859067E+6	1.034709E+0	4.109288E-1	4.134174E+0
4.948859166E+6	1.033412E+0	4.102800E-1	4.035885E+0
4.948859267E+6	1.033087E+0	4.093069E-1	3.934029E+0
4.948859367E+6	1.034385E+0	4.080094E-1	3.827631E+0
4.948859467E+6	1.035358E+0	4.073606E-1	3.718638E+0
4.948859567E+6	1.036331E+0	4.073606E-1	3.605753E+0
4.948859666E+6	1.037629E+0	4.086581E-1	3.488651E+0
4.948859767E+6	1.039250E+0	4.083338E-1	3.369602E+0
4.948859867E+6	1.040224E+0	4.083338E-1	3.246337E+0
4.948859967E+6	1.041521E+0	4.073606E-1	3.119503E+0
4.948860068E+6	1.040224E+0	4.057387E-1	2.989426E+0
4.948860167E+6	1.037304E+0	4.044412E-1	2.857078E+0
4.948860267E+6	1.035358E+0	4.054144E-1	2.721162E+0
4.948860366E+6	1.034709E+0	4.050900E-1	2.581678E+0
4.948860467E+6	1.032114E+0	4.063875E-1	2.440897E+0
4.948860567E+6	1.029843E+0	4.063875E-1	2.297520E+0
