Time,Channel1,Channel2,Channel3
4933266.867,1.0133,0.381086,-5.109302
4933266.967,1.0133,0.381086,-5.121628
4933267.067,1.015246,0.3807616,-5.129088
4933267.167,1.015246,0.3801128,-5.131683
4933267.267,1.014598,0.3807616,-5.128764
4933267.368,1.017517,0.3807616,-5.120655
4933267.468,1.018815,0.3804372,-5.108004
4933267.569,1.019463,0.3804372,-5.090164
4933267.668,1.020436,0.3797885,-5.067457
4933267.767,1.019788,0.3794641,-5.039561
4933267.866,1.02141,0.3775178,-5.006475
4933267.967,1.024978,0.3752472,-4.968847
4933268.067,1.0266,0.3733009,-4.925381
4933268.166,1.025302,0.3723278,-4.878023
4933268.266,1.023031,0.3697327,-4.825798
4933268.367,1.018166,0.3671377,-4.768384
4933268.467,1.014598,0.3681108,-4.706429
4933268.568,1.010381,0.3671377,-4.639932
4933268.666,1.006813,0.3648671,-4.568569
4933268.767,1.001298,0.3632452,-4.49299
4933268.867,0.9983787,0.3629208,-4.412869
4933268.968,0.9957836,0.3629208,-4.327883
4933269.067,0.9954593,0.3642183,-4.239329
4933269.167,0.9996762,0.3684352,-4.146558
4933269.266,1.004217,0.3726521,-4.048921
4933269.368,1.007786,0.3758959,-3.94804
4933269.467,1.011029,0.3775178,-3.842943
4933269.568,1.015895,0.3768691,-3.734602
4933269.668,1.018166,0.3765447,-3.621719
4933269.768,1.020112,0.3765447,-3.505917
4933269.868,1.02141,0.3768691,-3.386223
4933269.967,1.019788,0.378491,-3.263285
4933270.067,1.019788,0.3797885,-3.137752
4933270.167,1.020112,0.3797885,-3.008326
4933270.267,1.020112,0.3797885,-2.875981
4933270.367,1.018815,0.3801128,-2.740716
4933270.466,1.019139,0.3791397,-2.602532
4933270.568,1.020436,0.378491,-2.462078
4933270.666,1.020436,0.3781666,-2.319352
4933270.767,1.022058,0.3797885,-2.174681
4933270.867,1.023356,0.381086,-2.02709
4933270.966,1.024329,0.3823835,-1.878201
4933271.067,1.025627,0.3846541,-1.726393
4933271.167,1.025627,0.3856273,-1.573936
4933271.266,1.023031,0.3866004,-1.419208
4933271.367,1.021734,0.3875735,-1.263183
4933271.467,1.020112,0.3872492,-1.105861
4933271.567,1.017841,0.3878979,-0.9478891
4933271.667,1.017517,0.3882223,-0.7882956
4933271.767,1.01622,0.3872492,-0.6290264
4933271.867,1.014273,0.3872492,-0.4691084
4933271.969,1.014922,0.3869248,-0.3078928
4933272.067,1.016544,0.3872492,-0.1466771
4933272.167,1.016544,0.3882223,0.01356556
4933272.267,1.017841,0.3895198,0.174457
4933272.367,1.020112,0.3904929,0.3353486
4933272.466,1.021734,0.3911417,0.4959159
4933272.566,1.023031,0.3888711,0.656159
4933272.666,1.024005,0.3872492,0.8164021
4933272.767,1.024978,0.3856273,0.9750234
4933272.866,1.027897,0.386276,1.13332
4933272.968,1.02887,0.386276,1.289996
4933273.067,1.029519,0.3866004,1.445373
4933273.167,1.032438,0.3856273,1.598805
4933273.268,1.034709,0.3846541,1.751588
4933273.367,1.035682,0.383681,1.902101
4933273.466,1.037629,0.383681,2.051316
4933273.567,1.040548,0.3830322,2.197936
4933273.667,1.040548,0.3823835,2.341961
4933273.766,1.041521,0.3817347,2.484364
4933273.867,1.043792,0.3807616,2.625145
4933273.966,1.045089,0.3804372,2.762683
4933274.066,1.045414,0.3817347,2.896977
4933274.167,1.046387,0.3830322,3.028352
4933274.268,1.044116,0.3853029,3.156807
4933274.367,1.03925,0.386276,3.282668
4933274.467,1.037629,0.3875735,3.404635
4933274.568,1.038602,0.3885467,3.524333
4933274.667,1.038277,0.3885467,3.640137
4933274.767,1.039575,0.3875735,3.75205
4933274.866,1.042819,0.386276,3.860069
4933274.967,1.042494,0.3859517,3.964521
4933275.067,1.041521,0.3856273,4.064755
4933275.166,1.044441,0.3843298,4.161097
4933275.267,1.044441,0.3833566,4.253547
4933275.367,1.044765,0.3823835,4.341779
4933275.467,1.043792,0.3827079,4.425795
4933275.567,1.044116,0.3827079,4.505594
4933275.667,1.043467,0.3823835,4.580851
4933275.767,1.044116,0.381086,4.650918
4933275.867,1.043792,0.3801128,4.717417
4933275.967,1.042494,0.3804372,4.778726
4933276.066,1.041197,0.3807616,4.835817
4933276.167,1.040872,0.381086,4.888043
4933276.267,1.040224,0.3801128,4.935079
4933276.368,1.041845,0.3801128,4.976925
4933276.467,1.042494,0.3807616,5.013905
4933276.567,1.041521,0.3823835,5.046668
4933276.668,1.039899,0.3846541,5.075214
4933276.767,1.03925,0.3869248,5.097272
4933276.866,1.03698,0.3882223,5.115113
4933276.967,1.036331,0.3898442,5.12744
4933277.067,1.037953,0.3911417,5.134252
4933277.167,1.036655,0.3921148,5.136523
4933277.266,1.034385,0.3917905,5.133928
4933277.367,1.03406,0.3924392,5.125818
4933277.466,1.033087,0.3908173,5.112843
4933277.567,1.03179,0.3895198,5.095001
4933277.667,1.032114,0.3882223,5.07197
4933277.767,1.033087,0.3882223,5.043424
4933277.867,1.033087,0.3875735,5.010661
4933277.967,1.033087,0.3882223,4.972384
4933278.067,1.032763,0.3888711,4.930538
4933278.167,1.03179,0.3882223,4.883178
4933278.268,1.031141,0.3875735,4.830303
4933278.368,1.031465,0.3869248,4.774184
4933278.467,1.032114,0.3885467,4.711902
4933278.568,1.032114,0.3911417,4.645079
4933278.667,1.033412,0.3927636,4.574363
4933278.767,1.037629,0.3927636,4.499106
4933278.866,1.040548,0.3914661,4.418658
4933278.967,1.044441,0.3901686,4.333994
4933279.067,1.045414,0.3891954,4.245113
4933279.166,1.046062,0.386276,4.152015
4933279.267,1.047036,0.3849785,4.054375
4933279.367,1.046062,0.383681,3.953816
4933279.467,1.045414,0.3840054,3.848067
4933279.568,1.045089,0.3843298,3.73875
4933279.666,1.041845,0.3840054,3.626513
