% (list of variables written in this file):
%
% Time,    Channel 1
5.230195521E+6	8.077434E+0
5.230195620E+6	8.077758E+0
5.230195721E+6	8.077109E+0
5.230195820E+6	8.077758E+0
5.230195922E+6	8.077109E+0
5.230196021E+6	8.077109E+0
5.230196122E+6	8.078082E+0
5.230196223E+6	8.077758E+0
5.230196323E+6	8.077434E+0
5.230196423E+6	8.077109E+0
5.230196522E+6	8.077434E+0
5.230196622E+6	8.077434E+0
5.230196723E+6	8.077434E+0
5.230196822E+6	8.077434E+0
5.230196923E+6	8.077758E+0
5.230197023E+6	8.077109E+0
5.230197123E+6	8.077434E+0
5.230197222E+6	8.077109E+0
5.230197323E+6	8.077434E+0
5.230197423E+6	8.078082E+0
5.230197522E+6	8.078082E+0
5.230197623E+6	8.077109E+0
5.230197723E+6	8.077109E+0
5.230197823E+6	8.077109E+0
5.230197923E+6	8.077758E+0
5.230198022E+6	8.077109E+0
5.230198122E+6	8.077434E+0
5.230198223E+6	8.077758E+0
5.230198320E+6	8.078082E+0
5.230198421E+6	8.077434E+0
5.230198523E+6	8.077758E+0
5.230198623E+6	8.077758E+0
5.230198723E+6	8.077758E+0
5.230198822E+6	8.077434E+0
5.230198923E+6	8.077434E+0
5.230199022E+6	8.077434E+0
5.230199124E+6	8.077434E+0
5.230199223E+6	8.077434E+0
5.230199323E+6	8.077434E+0
5.230199422E+6	8.077434E+0
5.230199522E+6	8.077434E+0
5.230199624E+6	8.077109E+0
5.230199722E+6	8.077434E+0
5.230199823E+6	8.077109E+0
5.230199924E+6	8.077434E+0
5.230200023E+6	8.077758E+0
5.230200123E+6	8.077109E+0
5.230200223E+6	8.077434E+0
5.230200322E+6	8.077109E+0
5.230200423E+6	8.077109E+0
5.230200523E+6	8.076785E+0
5.230200623E+6	8.077109E+0
5.230200724E+6	8.077109E+0
5.230200822E+6	8.076785E+0
5.230200921E+6	8.077109E+0
5.230201023E+6	8.077109E+0
5.230201122E+6	8.077109E+0
5.230201222E+6	8.077434E+0
5.230201322E+6	8.077434E+0
5.230201424E+6	8.077434E+0
5.230201524E+6	8.077434E+0
5.230201621E+6	8.077109E+0
5.230201722E+6	8.077109E+0
5.230201823E+6	8.077109E+0
5.230201922E+6	8.077109E+0
5.230202023E+6	8.077109E+0
5.230202122E+6	8.077109E+0
5.230202223E+6	8.077109E+0
5.230202323E+6	8.077109E+0
5.230202422E+6	8.076785E+0
5.230202521E+6	8.076785E+0
