% (list of variables written in this file):
%
% Time,    Channel 1
5.231056823E+6	5.875475E+0
5.231056923E+6	5.875800E+0
5.231057021E+6	5.875800E+0
5.231057121E+6	5.875475E+0
5.231057221E+6	5.875475E+0
5.231057320E+6	5.875800E+0
5.231057420E+6	5.876124E+0
5.231057523E+6	5.875475E+0
5.231057621E+6	5.875800E+0
5.231057722E+6	5.876124E+0
5.231057822E+6	5.876124E+0
5.231057925E+6	5.876449E+0
5.231058025E+6	5.876124E+0
5.231058123E+6	5.876773E+0
5.231058224E+6	5.876124E+0
5.231058321E+6	5.876124E+0
5.231058422E+6	5.875800E+0
5.231058523E+6	5.875800E+0
5.231058622E+6	5.875800E+0
5.231058720E+6	5.876124E+0
5.231058820E+6	5.875475E+0
5.231058925E+6	5.876124E+0
5.231059022E+6	5.876124E+0
5.231059125E+6	5.876124E+0
5.231059223E+6	5.876449E+0
5.231059322E+6	5.876124E+0
5.231059421E+6	5.876449E+0
5.231059522E+6	5.876449E+0
5.231059625E+6	5.876124E+0
5.231059723E+6	5.876773E+0
5.231059821E+6	5.876124E+0
5.231059921E+6	5.876449E+0
5.231060023E+6	5.876449E+0
5.231060121E+6	5.876449E+0
5.231060222E+6	5.876449E+0
5.231060322E+6	5.876124E+0
5.231060423E+6	5.876449E+0
5.231060522E+6	5.876124E+0
5.231060621E+6	5.876124E+0
5.231060721E+6	5.876449E+0
5.231060821E+6	5.876449E+0
5.231060922E+6	5.876449E+0
5.231061020E+6	5.876449E+0
5.231061120E+6	5.876449E+0
5.231061220E+6	5.876449E+0
5.231061321E+6	5.876449E+0
5.231061423E+6	5.876449E+0
5.231061524E+6	5.876449E+0
5.231061623E+6	5.876773E+0
5.231061724E+6	5.876773E+0
5.231061824E+6	5.876773E+0
5.231061921E+6	5.876449E+0
5.231062022E+6	5.876773E+0
5.231062122E+6	5.876773E+0
5.231062223E+6	5.876773E+0
5.231062323E+6	5.876449E+0
5.231062421E+6	5.876773E+0
5.231062524E+6	5.876449E+0
5.231062621E+6	5.876773E+0
5.231062721E+6	5.876773E+0
5.231062822E+6	5.876124E+0
5.231062922E+6	5.876449E+0
5.231063022E+6	5.876449E+0
5.231063123E+6	5.876773E+0
5.231063221E+6	5.876449E+0
5.231063322E+6	5.877097E+0
5.231063422E+6	5.876449E+0
5.231063523E+6	5.876773E+0
5.231063622E+6	5.876773E+0
5.231063723E+6	5.876773E+0
5.231063823E+6	5.876773E+0
5.231063922E+6	5.876773E+0
5.231064022E+6	5.876773E+0
5.231064121E+6	5.876773E+0
5.231064222E+6	5.876773E+0
5.231064323E+6	5.876449E+0
5.231064421E+6	5.877097E+0
5.231064524E+6	5.877097E+0
5.231064622E+6	5.876773E+0
5.231064721E+6	5.877097E+0
5.231064821E+6	5.876449E+0
5.231064922E+6	5.877097E+0
5.231065021E+6	5.877746E+0
5.231065122E+6	5.876773E+0
5.231065222E+6	5.877097E+0
5.231065322E+6	5.877097E+0
5.231065422E+6	5.877097E+0
5.231065523E+6	5.876773E+0
5.231065622E+6	5.877097E+0
5.231065721E+6	5.876773E+0
5.231065823E+6	5.876773E+0
5.231065922E+6	5.877097E+0
5.231066022E+6	5.877097E+0
5.231066124E+6	5.877097E+0
5.231066222E+6	5.877422E+0
5.231066323E+6	5.877097E+0
5.231066421E+6	5.877422E+0
5.231066522E+6	5.877422E+0
5.231066622E+6	5.877422E+0
5.231066722E+6	5.877097E+0
5.231066822E+6	5.877422E+0
5.231066923E+6	5.876773E+0
5.231067023E+6	5.877097E+0
5.231067123E+6	5.877097E+0
5.231067223E+6	5.877422E+0
5.231067323E+6	5.877097E+0
5.231067422E+6	5.877097E+0
5.231067522E+6	5.877422E+0
5.231067621E+6	5.877097E+0
5.231067723E+6	5.877746E+0
5.231067823E+6	5.877422E+0
5.231067922E+6	5.877746E+0
5.231068022E+6	5.877746E+0
5.231068122E+6	5.877746E+0
5.231068223E+6	5.877746E+0
5.231068322E+6	5.877746E+0
5.231068421E+6	5.877422E+0
5.231068521E+6	5.877746E+0
5.231068622E+6	5.877422E+0
5.231068722E+6	5.878071E+0
5.231068822E+6	5.877746E+0
5.231068923E+6	5.878071E+0
5.231069023E+6	5.877746E+0
5.231069121E+6	5.878071E+0
5.231069223E+6	5.878395E+0
5.231069323E+6	5.878071E+0
5.231069424E+6	5.878071E+0
5.231069522E+6	5.878071E+0
5.231069622E+6	5.878071E+0
5.231069722E+6	5.877746E+0
5.231069823E+6	5.878071E+0
5.231069922E+6	5.877746E+0
5.231070022E+6	5.877746E+0
5.231070123E+6	5.877746E+0
5.231070223E+6	5.878071E+0
5.231070321E+6	5.877422E+0
5.231070423E+6	5.877746E+0
5.231070523E+6	5.878395E+0
5.231070622E+6	5.878071E+0
5.231070722E+6	5.878071E+0
5.231070823E+6	5.877746E+0
5.231070922E+6	5.878071E+0
5.231071022E+6	5.878395E+0
5.231071122E+6	5.877746E+0
5.231071222E+6	5.877746E+0
5.231071323E+6	5.878395E+0
5.231071421E+6	5.877746E+0
5.231071522E+6	5.878071E+0
5.231071622E+6	5.878071E+0
5.231071722E+6	5.877746E+0
5.231071822E+6	5.878071E+0
5.231071922E+6	5.878071E+0
5.231072022E+6	5.878395E+0
5.231072122E+6	5.878071E+0
5.231072223E+6	5.878395E+0
5.231072322E+6	5.878395E+0
5.231072421E+6	5.878395E+0
5.231072521E+6	5.878071E+0
5.231072623E+6	5.878395E+0
5.231072723E+6	5.878395E+0
5.231072822E+6	5.878395E+0
5.231072924E+6	5.878719E+0
5.231073022E+6	5.878395E+0
5.231073123E+6	5.878395E+0
5.231073222E+6	5.878395E+0
5.231073322E+6	5.878395E+0
5.231073423E+6	5.878071E+0
5.231073520E+6	5.878395E+0
5.231073622E+6	5.878395E+0
5.231073723E+6	5.878071E+0
5.231073821E+6	5.878719E+0
5.231073922E+6	5.878071E+0
5.231074022E+6	5.878071E+0
5.231074122E+6	5.878395E+0
5.231074222E+6	5.878395E+0
5.231074322E+6	5.878395E+0
5.231074422E+6	5.878395E+0
5.231074522E+6	5.878395E+0
5.231074622E+6	5.878395E+0
5.231074721E+6	5.877746E+0
5.231074821E+6	5.878719E+0
5.231074923E+6	5.878395E+0
5.231075023E+6	5.878395E+0
5.231075122E+6	5.878395E+0
5.231075221E+6	5.878071E+0
5.231075323E+6	5.878719E+0
5.231075422E+6	5.878395E+0
5.231075522E+6	5.878719E+0
5.231075623E+6	5.878395E+0
5.231075724E+6	5.878719E+0
5.231075823E+6	5.878719E+0
5.231075921E+6	5.878719E+0
5.231076024E+6	5.878395E+0
5.231076121E+6	5.878395E+0
5.231076221E+6	5.878395E+0
5.231076321E+6	5.878395E+0
5.231076422E+6	5.878395E+0
5.231076522E+6	5.878719E+0
5.231076621E+6	5.878395E+0
5.231076721E+6	5.878719E+0
5.231076820E+6	5.878395E+0
5.231076921E+6	5.878071E+0
5.231077023E+6	5.878719E+0
5.231077122E+6	5.878719E+0
5.231077223E+6	5.878719E+0
5.231077322E+6	5.879044E+0
5.231077420E+6	5.879044E+0
5.231077522E+6	5.878719E+0
5.231077622E+6	5.879044E+0
5.231077723E+6	5.879044E+0
5.231077822E+6	5.878719E+0
5.231077921E+6	5.878719E+0
5.231078022E+6	5.879044E+0
5.231078122E+6	5.878719E+0
5.231078222E+6	5.878719E+0
5.231078322E+6	5.878719E+0
5.231078421E+6	5.879044E+0
5.231078522E+6	5.878719E+0
5.231078621E+6	5.879044E+0
5.231078722E+6	5.879044E+0
5.231078822E+6	5.879044E+0
5.231078923E+6	5.879693E+0
5.231079022E+6	5.879044E+0
5.231079123E+6	5.879368E+0
5.231079221E+6	5.879044E+0
5.231079323E+6	5.878719E+0
5.231079422E+6	5.879044E+0
5.231079522E+6	5.879044E+0
5.231079622E+6	5.878719E+0
5.231079723E+6	5.879044E+0
5.231079823E+6	5.878719E+0
5.231079923E+6	5.879044E+0
5.231080021E+6	5.879044E+0
5.231080122E+6	5.879044E+0
5.231080222E+6	5.879044E+0
5.231080322E+6	5.879368E+0
5.231080422E+6	5.879044E+0
5.231080522E+6	5.879693E+0
5.231080623E+6	5.879368E+0
5.231080722E+6	5.879368E+0
5.231080821E+6	5.879368E+0
5.231080923E+6	5.879368E+0
5.231081023E+6	5.879044E+0
5.231081122E+6	5.880017E+0
5.231081222E+6	5.879044E+0
5.231081323E+6	5.879368E+0
5.231081421E+6	5.879044E+0
5.231081522E+6	5.879368E+0
5.231081622E+6	5.879368E+0
5.231081723E+6	5.878719E+0
5.231081823E+6	5.879368E+0
5.231081922E+6	5.879044E+0
5.231082022E+6	5.879044E+0
5.231082124E+6	5.879368E+0
5.231082223E+6	5.879368E+0
5.231082322E+6	5.879044E+0
5.231082423E+6	5.879368E+0
5.231082522E+6	5.879693E+0
5.231082623E+6	5.879368E+0
5.231082721E+6	5.879044E+0
5.231082824E+6	5.879368E+0
5.231082923E+6	5.879693E+0
5.231083022E+6	5.879693E+0
5.231083121E+6	5.879368E+0
5.231083221E+6	5.879368E+0
5.231083321E+6	5.879368E+0
5.231083421E+6	5.879693E+0
5.231083521E+6	5.879693E+0
5.231083621E+6	5.879368E+0
5.231083723E+6	5.879368E+0
5.231083823E+6	5.879368E+0
5.231083922E+6	5.879693E+0
5.231084022E+6	5.879368E+0
5.231084123E+6	5.879368E+0
5.231084222E+6	5.879044E+0
5.231084322E+6	5.879368E+0
5.231084422E+6	5.879044E+0
5.231084523E+6	5.879368E+0
5.231084622E+6	5.879368E+0
5.231084723E+6	5.879044E+0
5.231084823E+6	5.879368E+0
5.231084923E+6	5.879368E+0
5.231085021E+6	5.879044E+0
5.231085122E+6	5.879044E+0
5.231085222E+6	5.879368E+0
5.231085323E+6	5.879368E+0
5.231085423E+6	5.879368E+0
5.231085523E+6	5.879368E+0
5.231085623E+6	5.879044E+0
5.231085723E+6	5.879044E+0
5.231085822E+6	5.879044E+0
5.231085923E+6	5.879044E+0
5.231086023E+6	5.879044E+0
5.231086122E+6	5.879044E+0
5.231086222E+6	5.879368E+0
5.231086322E+6	5.879368E+0
5.231086422E+6	5.879044E+0
5.231086522E+6	5.879044E+0
5.231086622E+6	5.879368E+0
5.231086722E+6	5.879368E+0
5.231086822E+6	5.879044E+0
5.231086923E+6	5.879044E+0
5.231087023E+6	5.879368E+0
5.231087122E+6	5.879368E+0
5.231087222E+6	5.879368E+0
5.231087323E+6	5.880017E+0
5.231087423E+6	5.879693E+0
5.231087523E+6	5.879693E+0
5.231087623E+6	5.879368E+0
5.231087723E+6	5.879368E+0
5.231087822E+6	5.879368E+0
5.231087921E+6	5.879044E+0
5.231088021E+6	5.879693E+0
5.231088123E+6	5.879693E+0
5.231088223E+6	5.879693E+0
5.231088323E+6	5.879693E+0
5.231088422E+6	5.879368E+0
5.231088521E+6	5.879044E+0
5.231088622E+6	5.879368E+0
5.231088721E+6	5.879368E+0
5.231088823E+6	5.879368E+0
5.231088922E+6	5.879044E+0
5.231089023E+6	5.878719E+0
5.231089122E+6	5.879044E+0
5.231089223E+6	5.879368E+0
5.231089322E+6	5.879044E+0
5.231089423E+6	5.879693E+0
5.231089522E+6	5.879368E+0
5.231089622E+6	5.879044E+0
5.231089722E+6	5.879044E+0
5.231089823E+6	5.879693E+0
5.231089922E+6	5.879044E+0
5.231090022E+6	5.879368E+0
5.231090121E+6	5.879368E+0
5.231090223E+6	5.879044E+0
5.231090322E+6	5.879368E+0
5.231090422E+6	5.879044E+0
5.231090523E+6	5.879044E+0
5.231090622E+6	5.879044E+0
5.231090722E+6	5.879044E+0
5.231090823E+6	5.879044E+0
5.231090923E+6	5.879368E+0
5.231091023E+6	5.879368E+0
5.231091122E+6	5.879044E+0
5.231091222E+6	5.879044E+0
5.231091322E+6	5.879368E+0
5.231091423E+6	5.879044E+0
5.231091520E+6	5.879368E+0
5.231091622E+6	5.879368E+0
5.231091721E+6	5.879044E+0
5.231091822E+6	5.879044E+0
5.231091921E+6	5.879368E+0
5.231092021E+6	5.879044E+0
5.231092121E+6	5.879044E+0
5.231092220E+6	5.879044E+0
5.231092320E+6	5.879044E+0
5.231092421E+6	5.879044E+0
5.231092522E+6	5.879044E+0
5.231092622E+6	5.879044E+0
5.231092722E+6	5.879044E+0
5.231092822E+6	5.879044E+0
5.231092922E+6	5.879044E+0
5.231093023E+6	5.879368E+0
5.231093123E+6	5.879044E+0
5.231093223E+6	5.879044E+0
5.231093321E+6	5.879368E+0
5.231093422E+6	5.879044E+0
5.231093522E+6	5.879368E+0
5.231093623E+6	5.879044E+0
5.231093723E+6	5.879693E+0
5.231093823E+6	5.879693E+0
5.231093922E+6	5.879368E+0
5.231094021E+6	5.879044E+0
5.231094122E+6	5.879368E+0
5.231094224E+6	5.879693E+0
5.231094321E+6	5.879368E+0
5.231094423E+6	5.879693E+0
5.231094521E+6	5.879368E+0
5.231094623E+6	5.879368E+0
5.231094722E+6	5.879368E+0
5.231094822E+6	5.879044E+0
5.231094923E+6	5.879368E+0
5.231095023E+6	5.879044E+0
5.231095122E+6	5.879368E+0
5.231095223E+6	5.879044E+0
5.231095322E+6	5.879044E+0
5.231095422E+6	5.879368E+0
