% (list of variables written in this file):
%
% Time,    Channel 1,Channel 2,Channel 3
5.227136667E+6	8.975030E+0	2.283038E-1	1.369144E+0
5.227136766E+6	8.975030E+0	2.286282E-1	1.369793E+0
5.227136868E+6	8.975355E+0	2.283038E-1	1.369144E+0
5.227136969E+6	8.974706E+0	2.286282E-1	1.368496E+0
5.227137067E+6	8.975030E+0	2.286282E-1	1.369793E+0
5.227137168E+6	8.975030E+0	2.283038E-1	1.368820E+0
5.227137269E+6	8.974382E+0	2.286282E-1	1.368496E+0
5.227137368E+6	8.974706E+0	2.283038E-1	1.368496E+0
5.227137468E+6	8.974706E+0	2.289526E-1	1.368496E+0
5.227137570E+6	8.975355E+0	2.286282E-1	1.368820E+0
5.227137667E+6	8.975030E+0	2.283038E-1	1.369793E+0
5.227137767E+6	8.974706E+0	2.283038E-1	1.369144E+0
5.227137873E+6	8.974706E+0	2.283038E-1	1.367847E+0
5.227137967E+6	8.975030E+0	2.283038E-1	1.367522E+0
5.227138068E+6	8.975030E+0	2.286282E-1	1.367522E+0
5.227138168E+6	8.975030E+0	2.279794E-1	1.368171E+0
5.227138268E+6	8.975030E+0	2.283038E-1	1.368820E+0
5.227138367E+6	8.974706E+0	2.286282E-1	1.369144E+0
5.227138469E+6	8.974382E+0	2.289526E-1	1.368496E+0
5.227138569E+6	8.975030E+0	2.283038E-1	1.368171E+0
5.227138666E+6	8.974706E+0	2.286282E-1	1.368820E+0
5.227138767E+6	8.974706E+0	2.286282E-1	1.369144E+0
5.227138868E+6	8.974706E+0	2.289526E-1	1.367847E+0
5.227138967E+6	8.974382E+0	2.286282E-1	1.368171E+0
5.227139067E+6	8.974382E+0	2.283038E-1	1.367847E+0
5.227139167E+6	8.974706E+0	2.286282E-1	1.367847E+0
5.227139268E+6	8.974382E+0	2.286282E-1	1.368496E+0
5.227139367E+6	8.974706E+0	2.289526E-1	1.368171E+0
5.227139469E+6	8.974706E+0	2.286282E-1	1.368171E+0
5.227139570E+6	8.974706E+0	2.286282E-1	1.368171E+0
5.227139667E+6	8.975030E+0	2.283038E-1	1.368171E+0
5.227139767E+6	8.975355E+0	2.283038E-1	1.368820E+0
5.227139868E+6	8.975030E+0	2.286282E-1	1.367522E+0
5.227139967E+6	8.974706E+0	2.286282E-1	1.366549E+0
5.227140068E+6	8.975030E+0	2.286282E-1	1.366549E+0
5.227140167E+6	8.975355E+0	2.289526E-1	1.367522E+0
5.227140268E+6	8.975355E+0	2.286282E-1	1.369144E+0
5.227140366E+6	8.975355E+0	2.286282E-1	1.368171E+0
5.227140467E+6	8.975679E+0	2.286282E-1	1.368171E+0
5.227140566E+6	8.975679E+0	2.286282E-1	1.367847E+0
5.227140667E+6	8.976004E+0	2.286282E-1	1.366874E+0
5.227140767E+6	8.976004E+0	2.283038E-1	1.367198E+0
5.227140868E+6	8.976004E+0	2.286282E-1	1.366549E+0
5.227140967E+6	8.976004E+0	2.286282E-1	1.369469E+0
5.227141067E+6	8.976004E+0	2.283038E-1	1.366874E+0
5.227141168E+6	8.976004E+0	2.289526E-1	1.366225E+0
5.227141267E+6	8.976004E+0	2.292770E-1	1.366549E+0
5.227141368E+6	8.976004E+0	2.286282E-1	1.366549E+0
5.227141468E+6	8.976328E+0	2.289526E-1	1.366225E+0
5.227141569E+6	8.976328E+0	2.289526E-1	1.366549E+0
5.227141669E+6	8.976004E+0	2.286282E-1	1.366549E+0
5.227141768E+6	8.976004E+0	2.289526E-1	1.366225E+0
5.227141873E+6	8.976328E+0	2.289526E-1	1.365900E+0
5.227141968E+6	8.977626E+0	2.286282E-1	1.365576E+0
5.227142068E+6	8.976328E+0	2.286282E-1	1.365576E+0
5.227142169E+6	8.975355E+0	2.286282E-1	1.365252E+0
5.227142268E+6	8.975355E+0	2.286282E-1	1.364927E+0
5.227142367E+6	8.975355E+0	2.286282E-1	1.365576E+0
5.227142467E+6	8.975355E+0	2.289526E-1	1.365252E+0
5.227142567E+6	8.975679E+0	2.283038E-1	1.365252E+0
5.227142668E+6	8.975030E+0	2.286282E-1	1.365900E+0
5.227142768E+6	8.974706E+0	2.283038E-1	1.365900E+0
5.227142867E+6	8.974706E+0	2.286282E-1	1.364927E+0
5.227142967E+6	8.974706E+0	2.286282E-1	1.364927E+0
5.227143068E+6	8.974382E+0	2.292770E-1	1.367198E+0
5.227143167E+6	8.974057E+0	2.289526E-1	1.369469E+0
5.227143267E+6	8.974057E+0	2.289526E-1	1.369793E+0
5.227143367E+6	8.974382E+0	2.289526E-1	1.367522E+0
5.227143467E+6	8.974057E+0	2.286282E-1	1.365900E+0
5.227143568E+6	8.974382E+0	2.289526E-1	1.368820E+0
5.227143666E+6	8.974382E+0	2.286282E-1	1.365252E+0
