Time1;Lock_in;Time2;Potentiometer
0;0.10847694604308344;0;5.7784357783384621
0.01;0.10847694604308344;0.01;5.7781134567630943
0.02;0.10847694604308344;0.02;5.7781134567630943
0.03;0.10815462446771562;0.03;5.7781134567630943
0.04;0.10750998131697997;0.04;5.7781134567630943
0.05;0.10879926761845127;0.05;5.7777911351877265
0.06;0.10879926761845127;0.06;5.7784357783384621
0.07;0.10750998131697997;0.07;5.7781134567630943
0.08;0.10589837344014086;0.08;5.7781134567630943
0.09;0.11041087549529038;0.09;5.7781134567630943
0.1;0.10750998131697997;0.1;5.7781134567630943
0.11;0.10750998131697997;0.11;5.7777911351877265
0.12;0.10912158919381909;0.12;5.7784357783384621
0.13;0.10879926761845127;0.13;5.7784357783384621
0.14;0.10879926761845127;0.14;5.7781134567630943
0.15;0.1120224833721295;0.15;5.7784357783384621
0.16;0.11105551864602603;0.16;5.7787580999138299
0.17;0.10944391076918691;0.17;5.7784357783384621
0.18;0.10879926761845127;0.18;5.7784357783384621
0.19;0.10815462446771562;0.19;5.7781134567630943
0.2;0.10815462446771562;0.2;5.7771464920369908
0.21;0.1078323028923478;0.21;5.7781134567630943
0.22;0.1078323028923478;0.22;5.7787580999138299
0.23;0.10912158919381909;0.23;5.7787580999138299
0.24;0.10976623234455474;0.24;5.7784357783384621
0.25;0.11008855391992256;0.25;5.7777911351877265
0.26;0.10912158919381909;0.26;5.7784357783384621
0.27;0.10912158919381909;0.27;5.7784357783384621
0.28;0.10847694604308344;0.28;5.7781134567630943
0.29;0.11041087549529038;0.29;5.7784357783384621
0.3;0.10976623234455474;0.3;5.7781134567630943
0.31;0.10976623234455474;0.31;5.7784357783384621
0.32;0.11073319707065821;0.32;5.7787580999138299
0.33;0.11041087549529038;0.33;5.7781134567630943
0.34;0.11008855391992256;0.34;5.7784357783384621
0.35;0.11234480494749732;0.35;5.7784357783384621
0.36;0.11234480494749732;0.36;5.7784357783384621
0.37;0.11170016179676168;0.37;5.7784357783384621
0.38;0.1120224833721295;0.38;5.7784357783384621
0.39;0.11137784022139385;0.39;5.7781134567630943
0.4;0.10879926761845127;0.4;5.7787580999138299
0.41;0.11008855391992256;0.41;5.7784357783384621
0.42;0.11041087549529038;0.42;5.7784357783384621
0.43;0.11234480494749732;0.43;5.7784357783384621
0.44;0.11234480494749732;0.44;5.7781134567630943
0.45;0.11298944809823297;0.45;5.7781134567630943
0.46;0.11170016179676168;0.46;5.7784357783384621
0.47;0.11298944809823297;0.47;5.7784357783384621
0.48;0.11395641282433644;0.48;5.7790804214891978
0.49;0.11298944809823297;0.49;5.7781134567630943
0.5;0.11266712652286515;0.5;5.7781134567630943
0.51;0.11298944809823297;0.51;5.7784357783384621
0.52;0.11137784022139385;0.52;5.7784357783384621
0.53;0.11427873439970426;0.53;5.7784357783384621
0.54;0.11363409124896862;0.54;5.7784357783384621
0.55;0.11395641282433644;0.55;5.7781134567630943
0.56;0.1162126638519112;0.56;5.7784357783384621
0.57;0.11492337755043991;0.57;5.7781134567630943
0.58;0.11524569912580773;0.58;5.7790804214891978
0.59;0.11589034227654338;0.59;5.7787580999138299
0.6;0.11395641282433644;0.6;5.7787580999138299
0.61;0.11556802070117556;0.61;5.7781134567630943
0.62;0.11460105597507209;0.62;5.7784357783384621
0.63;0.11460105597507209;0.63;5.7781134567630943
0.64;0.11363409124896862;0.64;5.7784357783384621
0.65;0.11331176967360079;0.65;5.7784357783384621
0.66;0.11234480494749732;0.66;5.7781134567630943
0.67;0.11266712652286515;0.67;5.7781134567630943
0.68;0.11234480494749732;0.68;5.7787580999138299
0.69;0.11137784022139385;0.69;5.7781134567630943
0.7;0.11298944809823297;0.7;5.7784357783384621
0.71;0.11234480494749732;0.71;5.7787580999138299
0.72;0.10879926761845127;0.72;5.7784357783384621
0.73;0.10912158919381909;0.73;5.7784357783384621
0.74;0.10912158919381909;0.74;5.7787580999138299
0.75;0.10976623234455474;0.75;5.7784357783384621
0.76;0.10976623234455474;0.76;5.7784357783384621
0.77;0.11105551864602603;0.77;5.7784357783384621
0.78;0.10944391076918691;0.78;5.7784357783384621
0.79;0.10847694604308344;0.79;5.7784357783384621
0.8;0.10944391076918691;0.8;5.7787580999138299
0.81;0.10944391076918691;0.81;5.7787580999138299
