Time1;Lock_in;Time2;Potentiometer
0;0.021772442269138992;0;5.1080069015733898
0.01;0.034987626859219745;0.01;5.1080069015733898
0.02;0.045301917270990089;0.02;5.1080069015733898
0.03;0.024028693296713755;0.03;5.1083292231487576
0.04;0.01468136761104688;0.04;5.1076845799980219
0.05;0.036599234736058861;0.05;5.1080069015733898
0.06;0.042401023092679679;0.06;5.1080069015733898
0.07;0.07527782378019765;0.07;5.1073622584226541
0.08;0.066252819669898599;0.08;5.1080069015733898
0.09;0.057227815559599549;0.09;5.1080069015733898
0.1;0.056583172408863902;0.1;5.1076845799980219
0.11;0.042401023092679679;0.11;5.1089738662994932
0.12;0.084947471041232347;0.12;5.1080069015733898
0.13;0.095906404603738338;0.13;5.1080069015733898
0.14;0.07624478850630112;0.14;5.1080069015733898
0.15;0.097518012480577454;0.15;5.1086515447241254
0.16;0.11008855391992256;0.16;5.1086515447241254
0.17;0.10589837344014086;0.17;5.1083292231487576
0.18;0.061740317614749074;0.18;5.1089738662994932
0.19;0.064641211793059483;0.19;5.1083292231487576
0.2;0.071732286451151595;0.2;5.1086515447241254
0.21;0.13780820940155536;0.21;5.1089738662994932
0.22;0.11911355803022161;0.22;5.1083292231487576
0.23;0.09912962035741657;0.23;5.1092961878748611
0.24;0.12201445220853202;0.24;5.1086515447241254
0.25;0.16294929228024557;0.25;5.1076845799980219
0.26;0.19614841454313137;0.26;5.1089738662994932
0.27;0.18937966146040708;0.27;5.1086515447241254
0.28;0.15618053919752128;0.28;5.1080069015733898
0.29;0.13136177789419889;0.29;5.1086515447241254
0.3;0.15037875084090047;0.3;5.1092961878748611
0.31;0.13845285255229101;0.31;5.1086515447241254
0.32;0.13265106419567019;0.32;5.1080069015733898
0.33;0.093650153576163575;0.33;5.1092961878748611
0.34;0.15456893132068217;0.34;5.1083292231487576
0.35;0.11975820118095726;0.35;5.1086515447241254
0.36;0.081724255287554115;0.36;5.1083292231487576
0.37;0.06431889021769166;0.37;5.1099408310255967
0.38;0.080434968986082822;0.38;5.1083292231487576
0.39;0.11911355803022161;0.39;5.1086515447241254
0.4;0.068509070697473362;0.4;5.1086515447241254
0.41;0.042078701517311856;0.41;5.1096185094502289
0.42;0.042401023092679679;0.42;5.1083292231487576
0.43;0.054326921381289139;0.43;5.1086515447241254
0.44;0.0037224340485408902;0.44;5.1096185094502289
0.45;0.036921556311426684;0.45;5.1096185094502289
0.46;0.085914435767335817;0.46;5.1092961878748611
0.47;0.091716224123956636;0.47;5.1096185094502289
0.48;0.12910552686662413;0.48;5.1083292231487576
0.49;0.14264303303207271;0.49;5.1083292231487576
0.5;0.12459302481147461;0.5;5.1089738662994932
0.51;0.092038545699324459;0.51;5.1092961878748611
0.52;0.089782294671749696;0.52;5.1089738662994932
0.53;0.11879123645485379;0.53;5.1086515447241254
0.54;0.077856396383140236;0.54;5.1086515447241254
0.55;0.033376018982380629;0.55;5.1092961878748611
0.56;0.06528585494379513;0.56;5.1086515447241254
0.57;0.067864427546737716;0.57;5.1086515447241254
0.58;0.071409964875783771;0.58;5.1089738662994932
0.59;0.062062639190116897;0.59;5.1099408310255967
0.6;0.061417996039381251;0.6;5.1099408310255967
0.61;0.083980506315128878;0.61;5.1096185094502289
0.62;0.032409054256277159;0.62;5.1092961878748611
0.63;0.045301917270990089;0.63;5.1102631526009645
0.64;0.07721175323240459;0.64;5.1099408310255967
0.65;0.060773352888645604;0.65;5.1102631526009645
0.66;0.080757290561450645;0.66;5.1089738662994932
0.67;0.11298944809823297;0.67;5.1092961878748611
0.68;0.084625149465864524;0.68;5.1089738662994932
0.69;0.091716224123956636;0.69;5.1096185094502289
0.7;0.12265909535926767;0.7;5.1102631526009645
0.71;0.12878320529125631;0.71;5.1086515447241254
0.72;0.10041890665888786;0.72;5.1086515447241254
0.73;0.10041890665888786;0.73;5.1102631526009645
0.74;0.11460105597507209;0.74;5.1099408310255967
0.75;0.0981626556313131;0.75;5.1086515447241254
0.76;0.08913765152101405;0.76;5.1092961878748611
0.77;0.066252819669898599;0.77;5.1102631526009645
0.78;0.052070670353714377;0.78;5.1092961878748611
0.79;0.0523929919290822;0.79;5.1109077957517002
0.8;0.047558168298564851;0.8;5.1096185094502289
0.81;0.073666215903358534;0.81;5.1105854741763324
0.82;0.039177807339001447;0.82;5.1105854741763324
0.83;0.080112647410714999;0.83;5.1102631526009645
0.84;0.10203051453572698;0.84;5.1102631526009645
0.85;0.089459973096381873;0.85;5.1092961878748611
0.86;0.052715313504450023;0.86;5.1092961878748611
0.87;0.042401023092679679;0.87;5.1109077957517002
0.88;0.080757290561450645;0.88;5.1096185094502289
0.89;0.050781384052243084;0.89;5.1102631526009645
0.9;0.0079126145283225924;0.9;5.1096185094502289
0.91;0.057227815559599549;0.91;5.1105854741763324
0.92;0.033053697407012805;0.92;5.1105854741763324
0.93;0.0523929919290822;0.93;5.1096185094502289
0.94;0.049169776175403967;0.94;5.1105854741763324
0.95;0.044657274120254442;0.95;5.1099408310255967
0.96;0.02757423062575981;0.96;5.1109077957517002
0.97;0.0059786850761156529;0.97;5.1099408310255967
0.98;0.04046709364047274;0.98;5.1109077957517002
0.99;0.07431085905409418;0.99;5.1102631526009645
1;0.050781384052243084;1;5.1102631526009645
1.01;0.076567110081668943;1.01;5.1105854741763324
1.02;0.068831392272841185;1.02;5.1099408310255967
1.03;0.061095674464013427;1.03;5.1109077957517002
1.04;0.027251909050391987;1.04;5.1102631526009645
1.05;0.013392081309575588;1.05;5.1105854741763324
1.06;0.048847454600036144;1.06;5.1102631526009645
1.07;0.030797446379438043;1.07;5.1102631526009645
1.08;0.045301917270990089;1.08;5.1105854741763324
1.09;-0.0014347111573442817;1.09;5.1115524389024358
1.1;0.028218873776495457;1.1;5.111230117327068
1.11;0.078823361109243706;1.11;5.1115524389024358
1.12;0.066252819669898599;1.12;5.1099408310255967
1.13;0.04046709364047274;1.13;5.1115524389024358
1.14;0.13490731522324495;1.14;5.1109077957517002
1.15;0.149411786114797;1.15;5.1109077957517002
1.16;0.16713947276002727;1.16;5.1105854741763324
1.17;0.15972607652656734;1.17;5.1121970820531715
1.18;0.19002430461114272;1.18;5.1099408310255967
1.19;0.18873501830967143;1.19;5.1125194036285393
1.2;0.19485912824166007;1.2;5.111230117327068
1.21;0.28736542037222534;1.21;5.1115524389024358
1.22;0.28414220461854711;1.22;5.111230117327068
1.23;0.29155560085200705;1.23;5.1115524389024358
1.24;0.26286898064427078;1.24;5.1109077957517002
1.25;0.29381185187958181;1.25;5.1128417252039071
1.26;0.20968592070857994;1.26;5.1105854741763324
1.27;0.16649482960929163;1.27;5.1121970820531715
1.28;0.17455286899348721;1.28;5.1102631526009645
1.29;0.1716519748151768;1.29;5.1115524389024358
1.3;0.16359393543098122;1.3;5.1109077957517002
1.31;0.18680108885746449;1.31;5.111230117327068
1.32;0.17519751214422286;1.32;5.1105854741763324
1.33;0.1800323357747402;1.33;5.1118747604778036
1.34;0.090104616247117519;1.34;5.1118747604778036
1.35;0.082046576862921938;1.35;5.1109077957517002
1.36;0.045946560421725735;1.36;5.1102631526009645
1.37;0.020805477543035522;1.37;5.1118747604778036
1.38;0.069153713848209009;1.38;5.1105854741763324
1.39;0.077856396383140236;1.39;5.1115524389024358
1.4;0.10750998131697997;1.4;5.1115524389024358
1.41;0.08817068679491058;1.41;5.1115524389024358
1.42;0.11943587960558943;1.42;5.111230117327068
1.43;0.16778411591076292;1.43;5.1115524389024358
1.44;0.16552786488318816;1.44;5.1121970820531715
1.45;0.1661725080339238;1.45;5.1105854741763324
1.46;0.21000824228394777;1.46;5.1115524389024358
1.47;0.21419842276372947;1.47;5.1115524389024358
1.48;0.19195823406334966;1.48;5.111230117327068
1.49;0.18357787310378626;1.49;5.1134863683546428
1.5;0.18293322995305061;1.5;5.1118747604778036
1.51;0.16166000597877428;1.51;5.1105854741763324
1.52;0.14103142515523359;1.52;5.1109077957517002
1.53;0.16971804536296986;1.53;5.1121970820531715
1.54;0.1771314415964298;1.54;5.1109077957517002
1.55;0.17906537104863673;1.55;5.1121970820531715
1.56;0.19066894776187837;1.56;5.1115524389024358
1.57;0.18615644570672885;1.57;5.1118747604778036
1.58;0.16842875906149857;1.58;5.1121970820531715
1.59;0.17487519056885503;1.59;5.1125194036285393
1.6;0.17036268851370551;1.6;5.1118747604778036
1.61;0.1771314415964298;1.61;5.1115524389024358
1.62;0.19872698714607395;1.62;5.1121970820531715
1.63;0.2409511135192588;1.63;5.1121970820531715
1.64;0.25287701180786826;1.64;5.111230117327068
1.65;0.24062879194389097;1.65;5.1131640467792749
1.66;0.24256272139609791;1.66;5.111230117327068
1.67;0.23708325461484492;1.67;5.1125194036285393
1.68;0.21709931694203988;1.68;5.1115524389024358
1.69;0.25223236865713261;1.69;5.1118747604778036
1.7;0.23063682310748845;1.7;5.1125194036285393
1.71;0.26544755324721336;1.71;5.1125194036285393
1.72;0.29316720872884616;1.72;5.1125194036285393
1.73;0.20710734810563736;1.73;5.1121970820531715
1.74;0.22322342687402852;1.74;5.1121970820531715
1.75;0.19356984194018878;1.75;5.1131640467792749
1.76;0.16778411591076292;1.76;5.1115524389024358
1.77;0.20323948920122348;1.77;5.1115524389024358
1.78;0.17874304947326891;1.78;5.1131640467792749
1.79;0.18647876728209667;1.79;5.1128417252039071
1.8;0.14618857036111876;1.8;5.1125194036285393
1.81;0.14070910357986577;1.81;5.1115524389024358
1.82;0.13651892310008407;1.82;5.1128417252039071
1.83;0.14651089193648659;1.83;5.1131640467792749
1.84;0.15682518234825693;1.84;5.1121970820531715
1.85;0.14489928405964747;1.85;5.1115524389024358
1.86;0.10686533816624433;1.86;5.1125194036285393
1.87;0.054004599805921316;1.87;5.1125194036285393
1.88;0.037566199462162331;1.88;5.1131640467792749
1.89;0.066575141245266423;1.89;5.1134863683546428
1.9;0.087526043644174933;1.9;5.1121970820531715
1.91;0.033053697407012805;1.91;5.1134863683546428
1.92;0.0030777908978052437;1.92;5.1134863683546428
1.93;0.025962622748920694;1.93;5.1115524389024358
1.94;0.075600145355565473;1.94;5.1128417252039071
1.95;0.069798356998944655;1.95;5.1121970820531715
1.96;0.037243877886794508;1.96;5.1125194036285393
