% (list of variables written in this file):
%
% Time,    Channel 1,Channel 2,Channel 3
4.615374660E+6	-1.298095E-1	5.119340E-2	-3.826946E-4
4.615374760E+6	-1.301338E-1	5.022026E-2	-3.826946E-4
4.615374860E+6	-1.288363E-1	4.989589E-2	-5.831672E-5
4.615374960E+6	-1.285119E-1	5.054464E-2	-7.070725E-4
4.615375060E+6	-1.349995E-1	5.346404E-2	-1.031450E-3
4.615375160E+6	-1.385677E-1	5.573469E-2	-7.070725E-4
4.615375259E+6	-1.414871E-1	5.638344E-2	-3.826946E-4
4.615375359E+6	-1.418114E-1	5.638344E-2	-3.826946E-4
4.615375460E+6	-1.424602E-1	5.638344E-2	-3.826946E-4
4.615375560E+6	-1.440821E-1	5.605907E-2	-3.826946E-4
4.615375660E+6	-1.470015E-1	5.800533E-2	-3.826946E-4
4.615375761E+6	-1.486234E-1	5.865409E-2	-5.831672E-5
4.615375860E+6	-1.492721E-1	5.897847E-2	-7.070725E-4
4.615375960E+6	-1.525159E-1	5.995160E-2	-3.826946E-4
4.615376060E+6	-1.544622E-1	6.060036E-2	-7.070725E-4
4.615376160E+6	-1.551109E-1	6.189787E-2	-5.831672E-5
4.615376261E+6	-1.560840E-1	6.189787E-2	-3.826946E-4
4.615376361E+6	-1.567328E-1	6.157349E-2	-3.826946E-4
4.615376460E+6	-1.544622E-1	6.092474E-2	-1.031450E-3
4.615376560E+6	-1.518671E-1	5.995160E-2	-7.070725E-4
4.615376660E+6	-1.486234E-1	5.930285E-2	-7.070725E-4
4.615376760E+6	-1.512184E-1	5.962722E-2	-3.826946E-4
4.615376861E+6	-1.521915E-1	6.124911E-2	-3.826946E-4
4.615376959E+6	-1.534890E-1	6.222225E-2	-7.070725E-4
4.615377061E+6	-1.538134E-1	6.222225E-2	-7.070725E-4
4.615377160E+6	-1.567328E-1	6.287100E-2	-7.070725E-4
4.615377260E+6	-1.580303E-1	6.351976E-2	-7.070725E-4
4.615377360E+6	-1.599766E-1	6.351976E-2	-7.070725E-4
4.615377460E+6	-1.593278E-1	6.287100E-2	-7.070725E-4
4.615377560E+6	-1.577059E-1	6.222225E-2	-3.826946E-4
4.615377661E+6	-1.564084E-1	6.092474E-2	2.660612E-4
4.615377760E+6	-1.567328E-1	6.157349E-2	-7.070725E-4
4.615377860E+6	-1.544622E-1	5.995160E-2	-7.070725E-4
4.615377959E+6	-1.554353E-1	5.930285E-2	-7.070725E-4
4.615378060E+6	-1.560840E-1	6.027598E-2	-7.070725E-4
4.615378160E+6	-1.560840E-1	6.060036E-2	-5.831672E-5
4.615378261E+6	-1.577059E-1	6.124911E-2	-1.031450E-3
4.615378361E+6	-1.593278E-1	6.189787E-2	-7.070725E-4
4.615378461E+6	-1.606253E-1	6.254663E-2	-3.826946E-4
4.615378559E+6	-1.609497E-1	6.254663E-2	-7.070725E-4
4.615378660E+6	-1.612741E-1	6.351976E-2	-3.826946E-4
4.615378761E+6	-1.612741E-1	6.319538E-2	-3.826946E-4
4.615378860E+6	-1.596522E-1	6.222225E-2	-3.826946E-4
4.615378961E+6	-1.590034E-1	6.222225E-2	-3.826946E-4
4.615379061E+6	-1.547865E-1	6.060036E-2	-5.831672E-5
4.615379159E+6	-1.489477E-1	5.735658E-2	-3.826946E-4
4.615379260E+6	-1.431089E-1	5.541031E-2	-3.826946E-4
4.615379360E+6	-1.385677E-1	5.346404E-2	-3.826946E-4
4.615379460E+6	-1.382433E-1	5.249091E-2	-3.826946E-4
4.615379559E+6	-1.375945E-1	5.281529E-2	-5.831672E-5
4.615379663E+6	-1.375945E-1	5.313966E-2	-3.826946E-4
4.615379759E+6	-1.411627E-1	5.411280E-2	-7.070725E-4
4.615379861E+6	-1.401895E-1	5.411280E-2	-3.826946E-4
4.615379960E+6	-1.421358E-1	5.541031E-2	-1.031450E-3
4.615380060E+6	-1.460283E-1	5.703220E-2	-1.031450E-3
4.615380160E+6	-1.495965E-1	5.865409E-2	-7.070725E-4
4.615380259E+6	-1.525159E-1	5.995160E-2	-3.826946E-4
4.615380359E+6	-1.518671E-1	6.060036E-2	-7.070725E-4
4.615380461E+6	-1.479746E-1	5.832971E-2	-3.826946E-4
4.615380560E+6	-1.476502E-1	5.832971E-2	-3.826946E-4
4.615380659E+6	-1.505696E-1	5.930285E-2	-7.070725E-4
4.615380760E+6	-1.521915E-1	5.897847E-2	-3.826946E-4
4.615380859E+6	-1.460283E-1	5.703220E-2	-3.826946E-4
4.615380961E+6	-1.388920E-1	5.378842E-2	-3.826946E-4
4.615381060E+6	-1.340264E-1	5.184215E-2	-5.831672E-5
4.615381160E+6	-1.330532E-1	5.119340E-2	-3.826946E-4
4.615381260E+6	-1.337020E-1	5.184215E-2	-7.070725E-4
4.615381361E+6	-1.356483E-1	5.249091E-2	-7.070725E-4
4.615381459E+6	-1.337020E-1	5.184215E-2	-3.826946E-4
4.615381560E+6	-1.333776E-1	5.151778E-2	-3.826946E-4
4.615381660E+6	-1.356483E-1	5.281529E-2	-7.070725E-4
4.615381761E+6	-1.382433E-1	5.508593E-2	-1.031450E-3
4.615381859E+6	-1.408383E-1	5.508593E-2	-3.826946E-4
4.615381960E+6	-1.418114E-1	5.508593E-2	-3.826946E-4
4.615382060E+6	-1.395408E-1	5.443718E-2	-7.070725E-4
4.615382160E+6	-1.359726E-1	5.281529E-2	-7.070725E-4
4.615382260E+6	-1.359726E-1	5.216653E-2	-3.826946E-4
4.615382359E+6	-1.369458E-1	5.281529E-2	-3.826946E-4
4.615382459E+6	-1.349995E-1	5.216653E-2	-3.826946E-4
4.615382560E+6	-1.327289E-1	4.989589E-2	-3.826946E-4
4.615382660E+6	-1.311070E-1	4.989589E-2	-7.070725E-4
4.615382760E+6	-1.311070E-1	4.957151E-2	-7.070725E-4
4.615382860E+6	-1.333776E-1	5.119340E-2	-3.826946E-4
4.615382960E+6	-1.346751E-1	5.184215E-2	-7.070725E-4
4.615383059E+6	-1.353239E-1	5.216653E-2	-3.826946E-4
4.615383160E+6	-1.362970E-1	5.281529E-2	-7.070725E-4
4.615383262E+6	-1.375945E-1	5.313966E-2	-1.031450E-3
4.615383360E+6	-1.356483E-1	5.313966E-2	-7.070725E-4
4.615383460E+6	-1.362970E-1	5.313966E-2	-7.070725E-4
4.615383560E+6	-1.388920E-1	5.411280E-2	-3.826946E-4
4.615383660E+6	-1.405139E-1	5.541031E-2	-7.070725E-4
4.615383760E+6	-1.431089E-1	5.638344E-2	-7.070725E-4
4.615383859E+6	-1.434333E-1	5.638344E-2	-7.070725E-4
4.615383959E+6	-1.424602E-1	5.573469E-2	-7.070725E-4
4.615384060E+6	-1.424602E-1	5.638344E-2	-5.831672E-5
4.615384160E+6	-1.427846E-1	5.703220E-2	2.660612E-4
4.615384259E+6	-1.437577E-1	5.703220E-2	-5.831672E-5
4.615384359E+6	-1.444064E-1	5.800533E-2	-7.070725E-4
4.615384461E+6	-1.453796E-1	5.800533E-2	-1.031450E-3
4.615384559E+6	-1.460283E-1	5.865409E-2	-7.070725E-4
4.615384661E+6	-1.450552E-1	5.832971E-2	-1.031450E-3
4.615384760E+6	-1.421358E-1	5.638344E-2	-1.031450E-3
4.615384861E+6	-1.408383E-1	5.573469E-2	-3.826946E-4
4.615384961E+6	-1.411627E-1	5.605907E-2	-3.826946E-4
4.615385060E+6	-1.414871E-1	5.638344E-2	-7.070725E-4
4.615385160E+6	-1.408383E-1	5.541031E-2	-3.826946E-4
4.615385259E+6	-1.385677E-1	5.476155E-2	-7.070725E-4
4.615385359E+6	-1.369458E-1	5.411280E-2	-7.070725E-4
4.615385460E+6	-1.375945E-1	5.411280E-2	-7.070725E-4
4.615385559E+6	-1.388920E-1	5.476155E-2	-3.826946E-4
4.615385660E+6	-1.401895E-1	5.508593E-2	-7.070725E-4
4.615385760E+6	-1.418114E-1	5.443718E-2	-1.031450E-3
4.615385860E+6	-1.427846E-1	5.476155E-2	-7.070725E-4
4.615385960E+6	-1.434333E-1	5.541031E-2	-7.070725E-4
4.615386059E+6	-1.434333E-1	5.508593E-2	-5.831672E-5
4.615386159E+6	-1.431089E-1	5.541031E-2	-7.070725E-4
4.615386262E+6	-1.427846E-1	5.443718E-2	-3.826946E-4
4.615386359E+6	-1.421358E-1	5.411280E-2	-7.070725E-4
4.615386459E+6	-1.408383E-1	5.378842E-2	-1.031450E-3
4.615386559E+6	-1.405139E-1	5.378842E-2	-5.831672E-5
4.615386659E+6	-1.421358E-1	5.508593E-2	-7.070725E-4
4.615386759E+6	-1.424602E-1	5.605907E-2	-3.826946E-4
4.615386859E+6	-1.424602E-1	5.638344E-2	-3.826946E-4
4.615386959E+6	-1.421358E-1	5.638344E-2	-7.070725E-4
4.615387060E+6	-1.424602E-1	5.670782E-2	-7.070725E-4
4.615387160E+6	-1.434333E-1	5.670782E-2	-7.070725E-4
4.615387261E+6	-1.440821E-1	5.735658E-2	-3.826946E-4
4.615387360E+6	-1.450552E-1	5.800533E-2	-7.070725E-4
4.615387460E+6	-1.453796E-1	5.800533E-2	-7.070725E-4
4.615387560E+6	-1.437577E-1	5.735658E-2	-3.826946E-4
4.615387660E+6	-1.431089E-1	5.638344E-2	-3.826946E-4
4.615387760E+6	-1.405139E-1	5.573469E-2	-3.826946E-4
4.615387860E+6	-1.385677E-1	5.476155E-2	-3.826946E-4
4.615387960E+6	-1.392164E-1	5.573469E-2	-7.070725E-4
4.615388060E+6	-1.418114E-1	5.638344E-2	-7.070725E-4
4.615388160E+6	-1.427846E-1	5.670782E-2	-7.070725E-4
4.615388260E+6	-1.421358E-1	5.573469E-2	-7.070725E-4
4.615388360E+6	-1.414871E-1	5.411280E-2	-7.070725E-4
4.615388460E+6	-1.398652E-1	5.378842E-2	-7.070725E-4
4.615388560E+6	-1.388920E-1	5.378842E-2	-7.070725E-4
4.615388661E+6	-1.392164E-1	5.378842E-2	-3.826946E-4
4.615388759E+6	-1.388920E-1	5.443718E-2	-3.826946E-4
4.615388859E+6	-1.395408E-1	5.476155E-2	-7.070725E-4
4.615388960E+6	-1.398652E-1	5.411280E-2	-7.070725E-4
4.615389060E+6	-1.398652E-1	5.476155E-2	-3.826946E-4
4.615389160E+6	-1.408383E-1	5.573469E-2	-3.826946E-4
4.615389260E+6	-1.414871E-1	5.605907E-2	-7.070725E-4
4.615389359E+6	-1.424602E-1	5.638344E-2	-7.070725E-4
4.615389460E+6	-1.424602E-1	5.605907E-2	-7.070725E-4
4.615389560E+6	-1.440821E-1	5.638344E-2	-3.826946E-4
4.615389660E+6	-1.440821E-1	5.508593E-2	2.660612E-4
4.615389760E+6	-1.424602E-1	5.541031E-2	2.660612E-4
4.615389860E+6	-1.418114E-1	5.508593E-2	-3.826946E-4
4.615389960E+6	-1.411627E-1	5.541031E-2	-7.070725E-4
4.615390061E+6	-1.424602E-1	5.573469E-2	-7.070725E-4
4.615390166E+6	-1.440821E-1	5.605907E-2	-5.831672E-5
4.615390259E+6	-1.444064E-1	5.605907E-2	-1.031450E-3
4.615390360E+6	-1.450552E-1	5.605907E-2	-5.831672E-5
4.615390460E+6	-1.453796E-1	5.670782E-2	-7.070725E-4
4.615390560E+6	-1.460283E-1	5.703220E-2	-7.070725E-4
4.615390660E+6	-1.457040E-1	5.703220E-2	-3.826946E-4
4.615390759E+6	-1.450552E-1	5.670782E-2	-1.031450E-3
4.615390860E+6	-1.431089E-1	5.541031E-2	-1.031450E-3
4.615390960E+6	-1.418114E-1	5.476155E-2	-3.826946E-4
4.615391060E+6	-1.408383E-1	5.476155E-2	-7.070725E-4
4.615391160E+6	-1.405139E-1	5.443718E-2	-1.031450E-3
4.615391262E+6	-1.414871E-1	5.508593E-2	-3.826946E-4
4.615391360E+6	-1.431089E-1	5.573469E-2	-7.070725E-4
4.615391460E+6	-1.444064E-1	5.638344E-2	-3.826946E-4
4.615391560E+6	-1.440821E-1	5.638344E-2	-3.826946E-4
4.615391661E+6	-1.444064E-1	5.605907E-2	-7.070725E-4
4.615391761E+6	-1.440821E-1	5.605907E-2	-7.070725E-4
4.615391860E+6	-1.450552E-1	5.638344E-2	-7.070725E-4
4.615391960E+6	-1.460283E-1	5.703220E-2	-7.070725E-4
4.615392061E+6	-1.440821E-1	5.703220E-2	-3.826946E-4
4.615392160E+6	-1.434333E-1	5.605907E-2	-3.826946E-4
4.615392259E+6	-1.437577E-1	5.605907E-2	-3.826946E-4
4.615392360E+6	-1.437577E-1	5.638344E-2	-3.826946E-4
4.615392460E+6	-1.444064E-1	5.638344E-2	-7.070725E-4
4.615392560E+6	-1.447308E-1	5.638344E-2	-3.826946E-4
4.615392660E+6	-1.450552E-1	5.670782E-2	-3.826946E-4
4.615392760E+6	-1.450552E-1	5.768096E-2	-7.070725E-4
4.615392860E+6	-1.463527E-1	5.832971E-2	-7.070725E-4
4.615392961E+6	-1.466771E-1	5.865409E-2	-3.826946E-4
4.615393060E+6	-1.473258E-1	5.897847E-2	-1.031450E-3
4.615393160E+6	-1.476502E-1	5.865409E-2	-3.826946E-4
4.615393260E+6	-1.486234E-1	5.930285E-2	-3.826946E-4
4.615393360E+6	-1.508940E-1	6.060036E-2	-7.070725E-4
4.615393460E+6	-1.521915E-1	6.027598E-2	-7.070725E-4
4.615393561E+6	-1.525159E-1	6.060036E-2	-7.070725E-4
4.615393660E+6	-1.525159E-1	6.060036E-2	-3.826946E-4
4.615393760E+6	-1.525159E-1	6.092474E-2	-5.831672E-5
4.615393860E+6	-1.525159E-1	6.092474E-2	-7.070725E-4
4.615393961E+6	-1.528403E-1	5.930285E-2	-3.826946E-4
4.615394060E+6	-1.521915E-1	5.930285E-2	-7.070725E-4
4.615394160E+6	-1.518671E-1	5.962722E-2	-5.831672E-5
4.615394260E+6	-1.512184E-1	5.962722E-2	2.660612E-4
4.615394360E+6	-1.505696E-1	5.962722E-2	-3.826946E-4
4.615394460E+6	-1.492721E-1	5.995160E-2	-1.031450E-3
4.615394559E+6	-1.505696E-1	5.995160E-2	-3.826946E-4
4.615394660E+6	-1.525159E-1	6.060036E-2	-7.070725E-4
4.615394760E+6	-1.515428E-1	6.092474E-2	-1.031450E-3
4.615394860E+6	-1.492721E-1	5.995160E-2	-1.031450E-3
4.615394960E+6	-1.470015E-1	5.865409E-2	-7.070725E-4
4.615395061E+6	-1.453796E-1	5.735658E-2	-7.070725E-4
4.615395159E+6	-1.444064E-1	5.670782E-2	-7.070725E-4
4.615395260E+6	-1.444064E-1	5.638344E-2	-5.831672E-5
4.615395360E+6	-1.440821E-1	5.638344E-2	-3.826946E-4
4.615395462E+6	-1.447308E-1	5.703220E-2	-7.070725E-4
4.615395559E+6	-1.463527E-1	5.768096E-2	-1.031450E-3
4.615395659E+6	-1.479746E-1	5.865409E-2	-7.070725E-4
4.615395761E+6	-1.479746E-1	5.865409E-2	-7.070725E-4
4.615395860E+6	-1.470015E-1	5.800533E-2	-7.070725E-4
4.615395960E+6	-1.453796E-1	5.703220E-2	-3.826946E-4
4.615396060E+6	-1.440821E-1	5.670782E-2	-1.031450E-3
4.615396160E+6	-1.447308E-1	5.703220E-2	-3.826946E-4
